Cement,Blast,Fly,Water,Superplasticizer,Coarse,Fine,Age,Concrete
250.0,0.0,95.69000244140624,187.4199981689453,5.53000020980835,956.8599853515624,861.1699829101562,28.0,29.219993591308594
250.0,0.0,95.69000244140624,187.4199981689453,5.53000020980835,956.8599853515624,861.1699829101562,56.0,38.327972412109375
250.0,0.0,95.69000244140624,187.4199981689453,5.53000020980835,956.8599853515624,861.1699829101562,100.0,42.34761428833008
212.5200042724609,0.0,100.37000274658205,159.32000732421875,8.710000038146973,1007.7999877929688,903.5900268554688,3.0,13.541308403015135
212.5200042724609,0.0,100.37000274658205,159.32000732421875,8.710000038146973,1007.7999877929688,903.5900268554688,14.0,26.31040382385254
212.5200042724609,0.0,100.37000274658205,159.32000732421875,8.710000038146973,1007.7999877929688,903.5900268554688,28.0,31.64005279541016
212.5200042724609,0.0,100.37000274658205,159.32000732421875,8.710000038146973,1007.7999877929688,903.5900268554688,56.0,42.54756546020508
212.5200042724609,0.0,100.37000274658205,159.32000732421875,8.710000038146973,1007.7999877929688,903.5900268554688,100.0,42.91987991333008
212.57000732421875,0.0,100.38999938964844,159.35000610351562,10.369999885559082,1003.7999877929688,903.7899780273438,3.0,13.334465980529785
212.57000732421875,0.0,100.38999938964844,159.35000610351562,10.369999885559082,1003.7999877929688,903.7899780273438,14.0,25.372716903686523
212.57000732421875,0.0,100.38999938964844,159.35000610351562,10.369999885559082,1003.7999877929688,903.7899780273438,28.0,37.40407180786133
212.57000732421875,0.0,100.38999938964844,159.35000610351562,10.369999885559082,1003.7999877929688,903.7899780273438,56.0,44.39535903930664
212.57000732421875,0.0,100.38999938964844,159.35000610351562,10.369999885559082,1003.7999877929688,903.7899780273438,100.0,47.73931884765625
212.0,0.0,124.77999877929688,159.0,7.8400001525878915,1085.4000244140623,799.5399780273438,3.0,19.519065856933594
212.0,0.0,124.77999877929688,159.0,7.8400001525878915,1085.4000244140623,799.5399780273438,14.0,31.350473403930664
212.0,0.0,124.77999877929688,159.0,7.8400001525878915,1085.4000244140623,799.5399780273438,28.0,38.50033950805664
212.0,0.0,124.77999877929688,159.0,7.8400001525878915,1085.4000244140623,799.5399780273438,56.0,45.08483505249024
212.0,0.0,124.77999877929688,159.0,7.8400001525878915,1085.4000244140623,799.5399780273438,100.0,47.81515884399414
231.75,0.0,121.62000274658205,173.9600067138672,6.71999979019165,1056.4000244140623,778.4500122070312,3.0,15.43736743927002
231.75,0.0,121.62000274658205,173.9600067138672,6.71999979019165,1056.4000244140623,778.4500122070312,14.0,26.77235221862793
231.75,0.0,121.62000274658205,173.9600067138672,6.71999979019165,1056.4000244140623,778.4500122070312,28.0,33.72916412353516
231.75,0.0,121.62000274658205,173.9600067138672,6.71999979019165,1056.4000244140623,778.4500122070312,56.0,42.69924926757813
231.75,0.0,121.62000274658205,173.9600067138672,6.71999979019165,1056.4000244140623,778.4500122070312,100.0,45.83636474609375
251.3699951171875,0.0,118.2699966430664,188.4499969482422,5.75,1028.4000244140623,757.72998046875,3.0,17.22311019897461
251.3699951171875,0.0,118.2699966430664,188.4499969482422,5.75,1028.4000244140623,757.72998046875,14.0,29.93015289306641
251.3699951171875,0.0,118.2699966430664,188.4499969482422,5.75,1028.4000244140623,757.72998046875,28.0,29.65436363220215
251.3699951171875,0.0,118.2699966430664,188.4499969482422,5.75,1028.4000244140623,757.72998046875,56.0,36.969703674316406
251.3699951171875,0.0,118.2699966430664,188.4499969482422,5.75,1028.4000244140623,757.72998046875,100.0,43.58177947998047
251.3699951171875,0.0,118.2699966430664,188.4499969482422,6.3499999046325675,1028.4000244140623,757.72998046875,3.0,13.120728492736815
251.3699951171875,0.0,118.2699966430664,188.4499969482422,6.3499999046325675,1028.4000244140623,757.72998046875,14.0,24.42813491821289
251.3699951171875,0.0,118.2699966430664,188.4499969482422,6.3499999046325675,1028.4000244140623,757.72998046875,28.0,32.660476684570305
251.3699951171875,0.0,118.2699966430664,188.4499969482422,6.3499999046325675,1028.4000244140623,757.72998046875,56.0,36.638755798339844
251.3699951171875,0.0,118.2699966430664,188.4499969482422,6.3499999046325675,1028.4000244140623,757.72998046875,100.0,44.20920181274414
181.3800048828125,0.0,167.00999450683594,169.58999633789062,7.559999942779541,1055.5999755859377,777.7999877929688,3.0,13.624045372009276
181.3800048828125,0.0,167.00999450683594,169.58999633789062,7.559999942779541,1055.5999755859377,777.7999877929688,14.0,21.60128402709961
181.3800048828125,0.0,167.00999450683594,169.58999633789062,7.559999942779541,1055.5999755859377,777.7999877929688,28.0,27.77209281921387
181.3800048828125,0.0,167.00999450683594,169.58999633789062,7.559999942779541,1055.5999755859377,777.7999877929688,56.0,35.570068359375
181.3800048828125,0.0,167.00999450683594,169.58999633789062,7.559999942779541,1055.5999755859377,777.7999877929688,100.0,45.36751937866211
182.0399932861328,45.209999084472656,121.97000122070312,170.2100067138672,8.189999580383299,1059.4000244140623,780.6500244140625,3.0,7.315340518951416
182.0399932861328,45.209999084472656,121.97000122070312,170.2100067138672,8.189999580383299,1059.4000244140623,780.6500244140625,14.0,21.504756927490234
182.0399932861328,45.209999084472656,121.97000122070312,170.2100067138672,8.189999580383299,1059.4000244140623,780.6500244140625,28.0,31.267736434936523
182.0399932861328,45.209999084472656,121.97000122070312,170.2100067138672,8.189999580383299,1059.4000244140623,780.6500244140625,56.0,43.49904251098633
182.0399932861328,45.209999084472656,121.97000122070312,170.2100067138672,8.189999580383299,1059.4000244140623,780.6500244140625,100.0,48.67011260986328
168.8800048828125,42.22000122070313,124.25,158.3300018310547,10.829999923706056,1080.800048828125,796.1500244140625,3.0,7.3980774879455575
168.8800048828125,42.22000122070313,124.25,158.3300018310547,10.829999923706056,1080.800048828125,796.1500244140625,14.0,23.51113128662109
168.8800048828125,42.22000122070313,124.25,158.3300018310547,10.829999923706056,1080.800048828125,796.1500244140625,28.0,31.11605262756348
168.8800048828125,42.22000122070313,124.25,158.3300018310547,10.829999923706056,1080.800048828125,796.1500244140625,56.0,39.1484489440918
168.8800048828125,42.22000122070313,124.25,158.3300018310547,10.829999923706056,1080.800048828125,796.1500244140625,100.0,48.15300369262695
290.3500061035156,0.0,96.18000030517578,168.0800018310547,9.40999984741211,961.1799926757812,865.0,3.0,22.50449752807617
290.3500061035156,0.0,96.18000030517578,168.0800018310547,9.40999984741211,961.1799926757812,865.0,14.0,34.67374801635742
290.3500061035156,0.0,96.18000030517578,168.0800018310547,9.40999984741211,961.1799926757812,865.0,28.0,34.735801696777344
290.3500061035156,0.0,96.18000030517578,168.0800018310547,9.40999984741211,961.1799926757812,865.0,56.0,45.08483505249024
290.3500061035156,0.0,96.18000030517578,168.0800018310547,9.40999984741211,961.1799926757812,865.0,100.0,48.97348022460938
277.04998779296875,0.0,97.38999938964844,160.60000610351562,11.829999923706055,973.9000244140624,875.6099853515625,3.0,23.13881492614746
277.04998779296875,0.0,97.38999938964844,160.60000610351562,11.829999923706055,973.9000244140624,875.6099853515625,14.0,41.88566589355469
277.04998779296875,0.0,97.38999938964844,160.60000610351562,11.829999923706055,973.9000244140624,875.6099853515625,28.0,48.28400421142578
277.04998779296875,0.0,97.38999938964844,160.60000610351562,11.829999923706055,973.9000244140624,875.6099853515625,56.0,51.03501510620117
277.04998779296875,0.0,97.38999938964844,160.60000610351562,11.829999923706055,973.9000244140624,875.6099853515625,100.0,55.64071273803711
295.7099914550781,0.0,95.63999938964844,171.5399932861328,8.869999885559082,955.1400146484376,859.2000122070312,3.0,22.94576072692871
295.7099914550781,0.0,95.63999938964844,171.5399932861328,8.869999885559082,955.1400146484376,859.2000122070312,14.0,35.23222351074219
295.7099914550781,0.0,95.63999938964844,171.5399932861328,8.869999885559082,955.1400146484376,859.2000122070312,28.0,39.94134521484375
295.7099914550781,0.0,95.63999938964844,171.5399932861328,8.869999885559082,955.1400146484376,859.2000122070312,56.0,48.7183723449707
295.7099914550781,0.0,95.63999938964844,171.5399932861328,8.869999885559082,955.1400146484376,859.2000122070312,100.0,52.0416488647461
251.80999755859372,0.0,99.94000244140624,146.13999938964844,12.350000381469727,1006.0,899.760009765625,3.0,21.022123336791992
251.80999755859372,0.0,99.94000244140624,146.13999938964844,12.350000381469727,1006.0,899.760009765625,14.0,33.35684967041016
251.80999755859372,0.0,99.94000244140624,146.13999938964844,12.350000381469727,1006.0,899.760009765625,28.0,33.942901611328125
251.80999755859372,0.0,99.94000244140624,146.13999938964844,12.350000381469727,1006.0,899.760009765625,56.0,44.14025497436523
251.80999755859372,0.0,99.94000244140624,146.13999938964844,12.350000381469727,1006.0,899.760009765625,100.0,45.36751937866211
249.1000061035156,0.0,98.75,158.11000061035156,12.800000190734865,987.760009765625,889.010009765625,3.0,15.361525535583494
249.1000061035156,0.0,98.75,158.11000061035156,12.800000190734865,987.760009765625,889.010009765625,14.0,28.68220138549805
249.1000061035156,0.0,98.75,158.11000061035156,12.800000190734865,987.760009765625,889.010009765625,28.0,30.847156524658203
249.1000061035156,0.0,98.75,158.11000061035156,12.800000190734865,987.760009765625,889.010009765625,56.0,42.03045654296875
249.1000061035156,0.0,98.75,158.11000061035156,12.800000190734865,987.760009765625,889.010009765625,100.0,51.05569839477539
252.30999755859372,0.0,98.75,146.25,14.170000076293945,987.760009765625,889.010009765625,3.0,21.78054618835449
252.30999755859372,0.0,98.75,146.25,14.170000076293945,987.760009765625,889.010009765625,14.0,42.292457580566406
252.30999755859372,0.0,98.75,146.25,14.170000076293945,987.760009765625,889.010009765625,28.0,50.60064315795898
252.30999755859372,0.0,98.75,146.25,14.170000076293945,987.760009765625,889.010009765625,56.0,55.82686996459961
252.30999755859372,0.0,98.75,146.25,14.170000076293945,987.760009765625,889.010009765625,100.0,60.94967651367188
246.8300018310547,0.0,125.08000183105469,143.3000030517578,11.989999771118164,1086.800048828125,800.8900146484375,3.0,23.524921417236328
246.8300018310547,0.0,125.08000183105469,143.3000030517578,11.989999771118164,1086.800048828125,800.8900146484375,14.0,42.21661376953125
246.8300018310547,0.0,125.08000183105469,143.3000030517578,11.989999771118164,1086.800048828125,800.8900146484375,28.0,52.50359725952149
246.8300018310547,0.0,125.08000183105469,143.3000030517578,11.989999771118164,1086.800048828125,800.8900146484375,56.0,60.3222541809082
246.8300018310547,0.0,125.08000183105469,143.3000030517578,11.989999771118164,1086.800048828125,800.8900146484375,100.0,66.42411804199219
275.07000732421875,0.0,121.3499984741211,159.47999572753906,9.899999618530273,1053.5999755859377,777.5,3.0,23.800710678100586
275.07000732421875,0.0,121.3499984741211,159.47999572753906,9.899999618530273,1053.5999755859377,777.5,14.0,38.76923370361328
275.07000732421875,0.0,121.3499984741211,159.47999572753906,9.899999618530273,1053.5999755859377,777.5,28.0,51.33148956298828
275.07000732421875,0.0,121.3499984741211,159.47999572753906,9.899999618530273,1053.5999755859377,777.5,56.0,56.84729766845703
275.07000732421875,0.0,121.3499984741211,159.47999572753906,9.899999618530273,1053.5999755859377,777.5,100.0,58.60546112060547
297.1600036621094,0.0,117.54000091552734,174.8000030517578,9.520000457763672,1022.7999877929688,753.4500122070312,3.0,21.91154670715332
297.1600036621094,0.0,117.54000091552734,174.8000030517578,9.520000457763672,1022.7999877929688,753.4500122070312,14.0,36.99038696289063
297.1600036621094,0.0,117.54000091552734,174.8000030517578,9.520000457763672,1022.7999877929688,753.4500122070312,28.0,47.40147399902344
297.1600036621094,0.0,117.54000091552734,174.8000030517578,9.520000457763672,1022.7999877929688,753.4500122070312,56.0,51.95891189575195
297.1600036621094,0.0,117.54000091552734,174.8000030517578,9.520000457763672,1022.7999877929688,753.4500122070312,100.0,56.743873596191406
213.7400054931641,0.0,174.74000549316406,154.7899932861328,10.15999984741211,1053.5,776.3499755859375,3.0,17.574743270874027
213.7400054931641,0.0,174.74000549316406,154.7899932861328,10.15999984741211,1053.5,776.3499755859375,14.0,33.72916412353516
213.7400054931641,0.0,174.74000549316406,154.7899932861328,10.15999984741211,1053.5,776.3499755859375,28.0,40.14818572998047
213.7400054931641,0.0,174.74000549316406,154.7899932861328,10.15999984741211,1053.5,776.3499755859375,56.0,46.64305114746094
213.7400054931641,0.0,174.74000549316406,154.7899932861328,10.15999984741211,1053.5,776.3499755859375,100.0,50.07664108276367
213.5,0.0,174.24000549316406,154.61000061035156,11.65999984741211,1052.300048828125,775.47998046875,3.0,17.367900848388672
213.5,0.0,174.24000549316406,154.61000061035156,11.65999984741211,1052.300048828125,775.47998046875,14.0,33.701587677001946
213.5,0.0,174.24000549316406,154.61000061035156,11.65999984741211,1052.300048828125,775.47998046875,28.0,45.93978500366211
213.5,0.0,174.24000549316406,154.61000061035156,11.65999984741211,1052.300048828125,775.47998046875,56.0,51.43490982055664
213.5,0.0,174.24000549316406,154.61000061035156,11.65999984741211,1052.300048828125,775.47998046875,100.0,59.30183029174805
277.19000244140625,97.81999969482422,24.459999084472656,160.6999969482422,11.1899995803833,1061.699951171875,782.4600219726562,3.0,30.4472599029541
277.19000244140625,97.81999969482422,24.459999084472656,160.6999969482422,11.1899995803833,1061.699951171875,782.4600219726562,14.0,47.71173858642578
277.19000244140625,97.81999969482422,24.459999084472656,160.6999969482422,11.1899995803833,1061.699951171875,782.4600219726562,28.0,63.1422119140625
277.19000244140625,97.81999969482422,24.459999084472656,160.6999969482422,11.1899995803833,1061.699951171875,782.4600219726562,56.0,66.82401275634766
277.19000244140625,97.81999969482422,24.459999084472656,160.6999969482422,11.1899995803833,1061.699951171875,782.4600219726562,100.0,66.9481201171875
218.22999572753903,54.63999938964844,123.77999877929688,140.75,11.90999984741211,1075.699951171875,792.6699829101562,3.0,27.42045974731445
218.22999572753903,54.63999938964844,123.77999877929688,140.75,11.90999984741211,1075.699951171875,792.6699829101562,14.0,35.956172943115234
218.22999572753903,54.63999938964844,123.77999877929688,140.75,11.90999984741211,1075.699951171875,792.6699829101562,28.0,55.50971221923828
218.22999572753903,54.63999938964844,123.77999877929688,140.75,11.90999984741211,1075.699951171875,792.6699829101562,56.0,61.99078750610352
218.22999572753903,54.63999938964844,123.77999877929688,140.75,11.90999984741211,1075.699951171875,792.6699829101562,100.0,63.5283203125
214.8999938964844,53.79999923706055,121.88999938964844,155.6300048828125,9.609999656677246,1014.2999877929688,780.5800170898438,3.0,18.016008377075195
214.8999938964844,53.79999923706055,121.88999938964844,155.6300048828125,9.609999656677246,1014.2999877929688,780.5800170898438,14.0,38.603759765625
214.8999938964844,53.79999923706055,121.88999938964844,155.6300048828125,9.609999656677246,1014.2999877929688,780.5800170898438,28.0,52.20022964477539
214.8999938964844,53.79999923706055,121.88999938964844,155.6300048828125,9.609999656677246,1014.2999877929688,780.5800170898438,56.0,53.95839309692383
214.8999938964844,53.79999923706055,121.88999938964844,155.6300048828125,9.609999656677246,1014.2999877929688,780.5800170898438,100.0,56.63356018066406
218.8500061035156,0.0,124.12999725341795,158.49000549316406,11.329999923706055,1078.699951171875,794.9099731445312,3.0,15.340841293334961
218.8500061035156,0.0,124.12999725341795,158.49000549316406,11.329999923706055,1078.699951171875,794.9099731445312,14.0,26.048402786254886
218.8500061035156,0.0,124.12999725341795,158.49000549316406,11.329999923706055,1078.699951171875,794.9099731445312,28.0,30.2197322845459
218.8500061035156,0.0,124.12999725341795,158.49000549316406,11.329999923706055,1078.699951171875,794.9099731445312,56.0,37.26617813110352
218.8500061035156,0.0,124.12999725341795,158.49000549316406,11.329999923706055,1078.699951171875,794.9099731445312,100.0,46.22936630249024
376.0,0.0,0.0,214.6000061035156,0.0,1003.5,762.3599853515625,3.0,16.278528213500973
376.0,0.0,0.0,214.6000061035156,0.0,1003.5,762.3599853515625,14.0,25.620927810668945
376.0,0.0,0.0,214.6000061035156,0.0,1003.5,762.3599853515625,28.0,31.97100257873535
376.0,0.0,0.0,214.6000061035156,0.0,1003.5,762.3599853515625,56.0,36.30091094970703
376.0,0.0,0.0,214.6000061035156,0.0,1003.5,762.3599853515625,100.0,43.057777404785156
500.0,0.0,0.0,140.0,4.0,966.0,853.0,28.0,67.56864929199219
475.0,0.0,59.0,142.0,1.8999999761581419,1098.0,641.0,28.0,57.22650909423828
315.0,137.0,0.0,145.0,5.9000000953674325,1130.0,745.0,28.0,81.75116729736328
505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28.0,64.01784515380861
451.0,0.0,0.0,165.0,11.25,1030.0,745.0,28.0,78.80020904541016
516.0,0.0,0.0,162.0,8.199999809265138,801.0,802.0,28.0,41.368560791015625
520.0,0.0,0.0,170.0,5.199999809265137,855.0,855.0,28.0,60.28088760375977
528.0,0.0,0.0,185.0,6.860000133514403,920.0,720.0,28.0,56.8335075378418
520.0,0.0,0.0,175.0,5.199999809265137,870.0,805.0,28.0,51.02122497558594
385.0,0.0,136.0,158.0,20.0,903.0,768.0,28.0,55.55108261108398
500.1000061035156,0.0,0.0,200.0,3.0,1124.4000244140623,613.2000122070312,28.0,44.13335800170898
450.1000061035156,50.0,0.0,200.0,3.0,1124.4000244140623,613.2000122070312,28.0,39.375972747802734
397.0,17.200000762939453,158.0,167.0,20.799999237060547,967.0,633.0,28.0,55.64760971069336
333.0,17.5,163.0,167.0,17.899999618530273,996.0,652.0,28.0,47.27737045288086
334.0,17.600000381469727,158.0,189.0,15.300000190734865,967.0,633.0,28.0,44.32641220092773
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,52.30364990234375
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,49.24927139282226
516.0,0.0,0.0,162.0,8.260000228881836,801.0,802.0,28.0,41.368560791015625
145.0,116.0,119.0,184.0,5.699999809265138,833.0,880.0,28.0,29.157939910888672
160.0,128.0,122.0,182.0,6.4000000953674325,824.0,879.0,28.0,39.39665985107422
234.0,156.0,0.0,189.0,5.8499999046325675,981.0,760.0,28.0,39.30013275146485
250.0,180.0,95.0,159.0,9.449999809265137,860.0,800.0,28.0,67.86511993408203
475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28.0,58.52272415161133
285.0,190.0,0.0,163.0,7.5999999046325675,1031.0,685.0,28.0,53.57918167114258
356.0,119.0,0.0,160.0,9.029999732971193,1061.0,657.0,28.0,58.99846267700195
275.0,180.0,120.0,162.0,10.350000381469727,830.0,765.0,28.0,76.23535919189453
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28.0,69.83702087402344
165.0,0.019999999552965164,143.57000732421875,163.80999755859375,0.0,1005.5999755859376,900.9000244140624,3.0,14.396259307861328
165.0,128.5,132.10000610351562,175.05999755859375,8.079999923706055,1005.7999877929688,746.5999755859375,3.0,19.4156436920166
178.02999877929688,129.80000305175778,118.5999984741211,179.94000244140625,3.5699999332427983,1007.2999877929688,746.7999877929688,3.0,20.725648880004886
167.35000610351562,129.89999389648438,128.6199951171875,175.4600067138672,7.789999961853027,1006.2999877929688,746.5999755859375,3.0,14.94094467163086
172.3800048828125,13.609999656677244,172.3699951171875,156.75999450683594,4.139999866485597,1006.2999877929688,856.4000244140625,3.0,21.291019439697266
173.5399932861328,50.04999923706055,173.52999877929688,164.77000427246094,6.46999979019165,1006.2000122070312,793.5,3.0,23.07676124572754
167.0,75.4000015258789,167.0,164.02999877929688,7.9099998474121085,1007.2999877929688,770.0999755859375,3.0,15.52010440826416
173.80999755859375,93.37000274658205,159.89999389648438,172.33999633789062,9.729999542236328,1007.2000122070312,746.5999755859375,3.0,15.816579818725586
190.33999633789062,0.0,125.18000030517578,166.61000061035156,9.880000114440918,1079.0,798.9000244140625,3.0,12.548462867736815
250.0,0.0,95.69000244140624,191.83999633789062,5.329999923706055,948.9000244140624,857.2000122070312,3.0,8.487449645996094
213.5,0.0,174.24000549316406,159.2100067138672,11.65999984741211,1043.5999755859377,771.9000244140625,3.0,15.609736442565918
194.67999267578125,0.0,100.5199966430664,170.1699981689453,7.480000019073486,998.0,901.7999877929688,3.0,12.176146507263185
251.3699951171875,0.0,118.2699966430664,192.94000244140625,5.75,1043.5999755859377,754.2999877929688,3.0,11.98309326171875
165.0,0.019999999552965164,143.57000732421875,163.80999755859375,0.0,1005.5999755859376,900.9000244140624,14.0,16.878372192382812
165.0,128.5,132.10000610351562,175.05999755859375,8.079999923706055,1005.7999877929688,746.5999755859375,14.0,33.08795166015625
178.02999877929688,129.80000305175778,118.5999984741211,179.94000244140625,3.5699999332427983,1007.2999877929688,746.7999877929688,14.0,34.2393798828125
167.35000610351562,129.89999389648438,128.6199951171875,175.4600067138672,7.789999961853027,1006.2999877929688,746.5999755859375,14.0,31.81242179870605
172.3800048828125,13.609999656677244,172.3699951171875,156.75999450683594,4.139999866485597,1006.2999877929688,856.4000244140625,14.0,29.75088882446289
173.5399932861328,50.04999923706055,173.52999877929688,164.77000427246094,6.46999979019165,1006.2000122070312,793.5,14.0,33.00521469116211
167.0,75.4000015258789,167.0,164.02999877929688,7.9099998474121085,1007.2999877929688,770.0999755859375,14.0,32.90179443359375
173.80999755859375,93.37000274658205,159.89999389648438,172.33999633789062,9.729999542236328,1007.2000122070312,746.5999755859375,14.0,29.55094146728516
190.33999633789062,0.0,125.18000030517578,166.61000061035156,9.880000114440918,1079.0,798.9000244140625,14.0,19.4156436920166
250.0,0.0,95.69000244140624,191.83999633789062,5.329999923706055,948.9000244140624,857.2000122070312,14.0,24.65566253662109
213.5,0.0,174.24000549316406,159.2100067138672,11.65999984741211,1043.5999755859377,771.9000244140625,14.0,29.59230995178223
194.67999267578125,0.0,100.5199966430664,170.1699981689453,7.480000019073486,998.0,901.7999877929688,14.0,24.283344268798828
251.3699951171875,0.0,118.2699966430664,192.94000244140625,5.75,1043.5999755859377,754.2999877929688,14.0,20.725648880004886
165.0,0.019999999552965164,143.57000732421875,163.80999755859375,0.0,1005.5999755859376,900.9000244140624,28.0,26.20008850097656
165.0,128.5,132.10000610351562,175.05999755859375,8.079999923706055,1005.7999877929688,746.5999755859375,28.0,46.38794708251953
178.02999877929688,129.80000305175778,118.5999984741211,179.94000244140625,3.5699999332427983,1007.2999877929688,746.7999877929688,28.0,39.16223526000977
167.35000610351562,129.89999389648438,128.6199951171875,175.4600067138672,7.789999961853027,1006.2999877929688,746.5999755859375,28.0,41.203086853027344
172.3800048828125,13.609999656677244,172.3699951171875,156.75999450683594,4.139999866485597,1006.2999877929688,856.4000244140625,28.0,33.68779754638672
173.5399932861328,50.04999923706055,173.52999877929688,164.77000427246094,6.46999979019165,1006.2000122070312,793.5,28.0,38.20386505126953
167.0,75.4000015258789,167.0,164.02999877929688,7.9099998474121085,1007.2999877929688,770.0999755859375,28.0,41.40992736816406
173.80999755859375,93.37000274658205,159.89999389648438,172.33999633789062,9.729999542236328,1007.2000122070312,746.5999755859375,28.0,37.81086349487305
190.33999633789062,0.0,125.18000030517578,166.61000061035156,9.880000114440918,1079.0,798.9000244140625,28.0,24.84871482849121
250.0,0.0,95.69000244140624,191.83999633789062,5.329999923706055,948.9000244140624,857.2000122070312,28.0,27.22051239013672
213.5,0.0,174.24000549316406,159.2100067138672,11.65999984741211,1043.5999755859377,771.9000244140625,28.0,44.63667678833008
194.67999267578125,0.0,100.5199966430664,170.1699981689453,7.480000019073486,998.0,901.7999877929688,28.0,37.26617813110352
251.3699951171875,0.0,118.2699966430664,192.94000244140625,5.75,1043.5999755859377,754.2999877929688,28.0,33.274112701416016
165.0,0.019999999552965164,143.57000732421875,163.80999755859375,0.0,1005.5999755859376,900.9000244140624,56.0,36.56291198730469
165.0,128.5,132.10000610351562,175.05999755859375,8.079999923706055,1005.7999877929688,746.5999755859375,56.0,53.72396850585938
178.02999877929688,129.80000305175778,118.5999984741211,179.94000244140625,3.5699999332427983,1007.2999877929688,746.7999877929688,56.0,48.58737182617188
167.35000610351562,129.89999389648438,128.6199951171875,175.4600067138672,7.789999961853027,1006.2999877929688,746.5999755859375,56.0,51.72449111938477
172.3800048828125,13.609999656677244,172.3699951171875,156.75999450683594,4.139999866485597,1006.2999877929688,856.4000244140625,56.0,35.852752685546875
173.5399932861328,50.04999923706055,173.52999877929688,164.77000427246094,6.46999979019165,1006.2000122070312,793.5,56.0,53.77223205566406
167.0,75.4000015258789,167.0,164.02999877929688,7.9099998474121085,1007.2999877929688,770.0999755859375,56.0,53.46196746826172
173.80999755859375,93.37000274658205,159.89999389648438,172.33999633789062,9.729999542236328,1007.2000122070312,746.5999755859375,56.0,48.98727035522461
190.33999633789062,0.0,125.18000030517578,166.61000061035156,9.880000114440918,1079.0,798.9000244140625,56.0,31.71589660644531
250.0,0.0,95.69000244140624,191.83999633789062,5.329999923706055,948.9000244140624,857.2000122070312,56.0,39.64487075805664
213.5,0.0,174.24000549316406,159.2100067138672,11.65999984741211,1043.5999755859377,771.9000244140625,56.0,51.25564575195313
194.67999267578125,0.0,100.5199966430664,170.1699981689453,7.480000019073486,998.0,901.7999877929688,56.0,43.38872528076172
251.3699951171875,0.0,118.2699966430664,192.94000244140625,5.75,1043.5999755859377,754.2999877929688,56.0,39.26565933227539
165.0,0.019999999552965164,143.57000732421875,163.80999755859375,0.0,1005.5999755859376,900.9000244140624,100.0,37.95565414428711
165.0,128.5,132.10000610351562,175.05999755859375,8.079999923706055,1005.7999877929688,746.5999755859375,100.0,55.02018356323242
178.02999877929688,129.80000305175778,118.5999984741211,179.94000244140625,3.5699999332427983,1007.2999877929688,746.7999877929688,100.0,49.99390411376953
167.35000610351562,129.89999389648438,128.6199951171875,175.4600067138672,7.789999961853027,1006.2999877929688,746.5999755859375,100.0,53.65502166748047
172.3800048828125,13.609999656677244,172.3699951171875,156.75999450683594,4.139999866485597,1006.2999877929688,856.4000244140625,100.0,37.67986297607422
173.5399932861328,50.04999923706055,173.52999877929688,164.77000427246094,6.46999979019165,1006.2000122070312,793.5,100.0,56.06129455566406
167.0,75.4000015258789,167.0,164.02999877929688,7.9099998474121085,1007.2999877929688,770.0999755859375,100.0,56.81282424926758
173.80999755859375,93.37000274658205,159.89999389648438,172.33999633789062,9.729999542236328,1007.2000122070312,746.5999755859375,100.0,50.9384880065918
190.33999633789062,0.0,125.18000030517578,166.61000061035156,9.880000114440918,1079.0,798.9000244140625,100.0,33.563690185546875
250.0,0.0,95.69000244140624,191.83999633789062,5.329999923706055,948.9000244140624,857.2000122070312,100.0,41.16171646118164
213.5,0.0,174.24000549316406,159.2100067138672,11.65999984741211,1043.5999755859377,771.9000244140625,100.0,52.95865249633789
194.67999267578125,0.0,100.5199966430664,170.1699981689453,7.480000019073486,998.0,901.7999877929688,100.0,44.27814865112305
251.3699951171875,0.0,118.2699966430664,192.94000244140625,5.75,1043.5999755859377,754.2999877929688,100.0,40.14818572998047
446.0,24.0,79.0,162.0,11.609999656677244,967.0,712.0,28.0,57.02656173706055
446.0,24.0,79.0,162.0,11.640000343322756,967.0,712.0,28.0,44.42293930053711
446.0,24.0,79.0,162.0,11.640000343322756,967.0,712.0,28.0,51.02122497558594
446.0,24.0,79.0,162.0,10.300000190734863,967.0,712.0,28.0,53.38612747192383
446.0,24.0,79.0,162.0,11.609999656677244,967.0,712.0,3.0,35.363224029541016
446.0,24.0,79.0,162.0,11.640000343322756,967.0,712.0,3.0,25.02108383178711
446.0,24.0,79.0,162.0,11.640000343322756,967.0,712.0,3.0,23.34565734863281
446.0,24.0,79.0,162.0,11.609999656677244,967.0,712.0,7.0,52.00717544555664
446.0,24.0,79.0,162.0,11.640000343322756,967.0,712.0,7.0,38.01770782470703
446.0,24.0,79.0,162.0,11.640000343322756,967.0,712.0,7.0,39.30013275146485
446.0,24.0,79.0,162.0,11.609999656677244,967.0,712.0,56.0,61.06689071655274
446.0,24.0,79.0,162.0,11.640000343322756,967.0,712.0,56.0,56.1440315246582
446.0,24.0,79.0,162.0,11.640000343322756,967.0,712.0,56.0,55.25460815429688
446.0,24.0,79.0,162.0,10.300000190734863,967.0,712.0,56.0,54.76507949829102
